RT	Name	EdU_4h_OCT4_12h_OFF_ES	EdU_4h_OCT4_12h_OFF_MS	EdU_4h_OCT4_12h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ463	0.658169	NA	NA	0.72668	NA	NA
ES	IZ464	0.805879	NA	NA	0.831425	NA	NA
ES	IZ465	0.622427	NA	NA	0.826412	NA	NA
ES	IZ466	0.717593	NA	NA	0.570994	NA	NA
ES	IZ467	0.592101	NA	NA	0.689509	NA	NA
ES	IZ468	0.590307	NA	NA	0.586858	NA	NA
ES	IZ469	0.604095	NA	NA	0.666161	NA	NA
ES	IZ470	0.648546	NA	NA	0.702889	NA	NA
ES	IZ471	0.813087	NA	NA	0.785512	NA	NA
ES	IZ472	0.772263	NA	NA	0.72043	NA	NA
ES	IZ473	0.903764	NA	NA	0.831036	NA	NA
ES	IZ474	0.738636	NA	NA	0.800565	NA	NA
ES	IZ475	1.02838	NA	NA	1.05519	NA	NA
ES	IZ476	0.843684	NA	NA	0.847275	NA	NA
ES	IZ477	0.910088	NA	NA	0.805165	NA	NA
ES	IZ478	0.806485	NA	NA	0.905748	NA	NA
ES	IZ479	0.520954	NA	NA	0.638622	NA	NA
ES	IZ480	0.567184	NA	NA	0.625675	NA	NA
ES	IZ481	0.589998	NA	NA	0.669915	NA	NA
ES	IZ482	0.608319	NA	NA	0.700396	NA	NA
ES	IZ483	0.654254	NA	NA	0.722918	NA	NA
ES	IZ484	0.829334	NA	NA	0.880699	NA	NA
ES	IZ485	0.647043	NA	NA	0.696642	NA	NA
ES	IZ486	0.542574	NA	NA	0.693276	NA	NA
ES	IZ487	0.789683	NA	NA	0.919513	NA	NA
ES	IZ488	0.805283	NA	NA	0.808049	NA	NA
ES	IZ489	0.685196	NA	NA	0.68827	NA	NA
ES	IZ490	0.685785	NA	NA	0.652394	NA	NA
ES	IZ491	0.766257	NA	NA	0.711233	NA	NA
ES	IZ492	0.796271	NA	NA	0.76551	NA	NA
ES	IZ493	0.498424	NA	NA	0.456636	NA	NA
ES	IZ494	1.02539	NA	NA	1.22213	NA	NA
ES	IZ495	0.684281	NA	NA	0.990065	NA	NA
ES	IZ496	0.731113	NA	NA	0.916997	NA	NA
ES	IZ497	0.739527	NA	NA	0.838546	NA	NA
ES	IZ498	0.727827	NA	NA	0.698723	NA	NA
ES	IZ499	0.715828	NA	NA	0.779675	NA	NA
ES	IZ500	0.50024	NA	NA	0.460823	NA	NA
ES	IZ501	0.543172	NA	NA	0.658648	NA	NA
ES	IZ502	0.564457	NA	NA	0.543426	NA	NA
ES	IZ504	0.519457	NA	NA	0.645287	NA	NA
ES	IZ505	0.584888	NA	NA	0.5881	NA	NA
ES	IZ506	0.619437	NA	NA	0.658227	NA	NA
ES	IZ507	0.658757	NA	NA	0.687029	NA	NA
ES	IZ508	0.589112	NA	NA	0.661145	NA	NA
ES	IZ509	0.604414	NA	NA	0.59688	NA	NA
ES	IZ510	0.920267	NA	NA	0.969169	NA	NA
ES	IZ511	0.832028	NA	NA	0.899919	NA	NA
ES	IZ512	0.994765	NA	NA	1.02137	NA	NA
ES	IZ513	1.03258	NA	NA	1.01802	NA	NA
ES	IZ514	0.670167	NA	NA	0.66031	NA	NA
ES	IZ515	0.691194	NA	NA	0.611908	NA	NA
ES	IZ516	0.698096	NA	NA	0.651545	NA	NA
ES	IZ517	0.67829	NA	NA	0.621509	NA	NA
ES	IZ518	0.810685	NA	NA	0.626916	NA	NA
ES	IZ520	1.61958	NA	NA	1.44169	NA	NA
ES	IZ521	0.846122	NA	NA	0.843545	NA	NA
ES	IZ522	0.559997	NA	NA	0.526762	NA	NA
ES	IZ523	0.78007	NA	NA	0.703722	NA	NA
ES	IZ524	0.837103	NA	NA	0.77886	NA	NA
ES	IZ525	0.844917	NA	NA	0.825195	NA	NA
ES	IZ526	0.784284	NA	NA	0.839778	NA	NA
ES	IZ527	0.930794	NA	NA	1.02302	NA	NA
ES	IZ528	0.859276	NA	NA	0.9879	NA	NA
ES	IZ529	0.963228	NA	NA	1.07895	NA	NA
ES	IZ530	0.646154	NA	NA	0.663645	NA	NA
ES	IZ531	0.583099	NA	NA	0.601042	NA	NA
ES	IZ532	0.563878	NA	NA	0.510056	NA	NA
ES	IZ533	0.550073	NA	NA	0.490854	NA	NA
ES	IZ534	0.595702	NA	NA	0.676598	NA	NA
ES	IZ535	1.23882	NA	NA	1.03595	NA	NA
ES	IZ536	0.980967	NA	NA	0.915347	NA	NA
ES	IZ539	0.686091	NA	NA	0.69455	NA	NA
ES	IZ540	0.799865	NA	NA	0.612302	NA	NA
ES	IZ541	1.04579	NA	NA	1.13575	NA	NA
ES	IZ542	1.15358	NA	NA	1.13448	NA	NA
ES	IZ543	0.705011	NA	NA	0.799726	NA	NA
ES	IZ545	0.868922	NA	NA	0.895742	NA	NA
ES	IZ546	0.637742	NA	NA	0.539271	NA	NA
ES	IZ547	0.609503	NA	NA	0.567236	NA	NA
ES	IZ548	0.683686	NA	NA	0.733365	NA	NA
ES	IZ549	0.715206	NA	NA	0.705405	NA	NA
ES	IZ550	0.87073	NA	NA	0.870673	NA	NA
ES	IZ551	0.658753	NA	NA	0.724175	NA	NA
ES	IZ552	0.656325	NA	NA	0.698679	NA	NA
ES	IZ554	0.609512	NA	NA	0.685768	NA	NA
ES	IZ555	0.684597	NA	NA	0.705812	NA	NA
ES	IZ556	0.68728	NA	NA	0.745877	NA	NA
ES	IZ557	0.711008	NA	NA	0.693711	NA	NA
ES	IZ558	0.656954	NA	NA	0.668657	NA	NA
ES	IZ559	0.697178	NA	NA	0.687012	NA	NA
ES	IZ560	0.641355	NA	NA	0.743353	NA	NA
ES	IZ561	0.680962	NA	NA	0.821415	NA	NA
ES	IZ562	0.817592	NA	NA	1.00506	NA	NA
ES	IZ563	1.00406	NA	NA	0.904905	NA	NA
ES	IZ564	0.966835	NA	NA	0.934146	NA	NA
ES	IZ565	1.13107	NA	NA	1.05474	NA	NA
ES	IZ566	0.87675	NA	NA	0.586871	NA	NA
ES	IZ567	0.889367	NA	NA	0.72251	NA	NA
ES	IZ568	0.857235	NA	NA	0.715003	NA	NA
ES	IZ569	0.865018	NA	NA	0.685344	NA	NA
ES	IZ570	0.762642	NA	NA	0.653222	NA	NA
ES	IZ571	0.684594	NA	NA	0.739196	NA	NA
ES	IZ572	0.796878	NA	NA	0.702061	NA	NA
ES	IZ573	0.696602	NA	NA	0.607311	NA	NA
ES	IZ574	0.840727	NA	NA	0.708728	NA	NA
ES	IZ575	0.75514	NA	NA	0.779266	NA	NA
ES	IZ576	0.813094	NA	NA	0.786381	NA	NA
ES	IZ577	0.677981	NA	NA	0.641108	NA	NA
ES	IZ578	0.586098	NA	NA	0.592696	NA	NA
ES	IZ579	0.894157	NA	NA	0.830611	NA	NA
ES	IZ580	0.783066	NA	NA	1.03762	NA	NA
ES	IZ581	0.64014	NA	NA	0.863989	NA	NA
ES	IZ582	0.596316	NA	NA	0.825623	NA	NA
ES	IZ583	0.68698	NA	NA	0.743797	NA	NA
ES	IZ584	0.709797	NA	NA	0.76884	NA	NA
ES	IZ585	0.798673	NA	NA	0.82477	NA	NA
ES	IZ586	1.01066	NA	NA	1.03678	NA	NA
ES	IZ587	0.749431	NA	NA	0.704575	NA	NA
ES	IZ588	0.731424	NA	NA	0.746298	NA	NA
ES	IZ590	0.591207	NA	NA	0.675322	NA	NA
ES	IZ591	0.599303	NA	NA	0.486282	NA	NA
ES	IZ592	0.496308	NA	NA	0.539254	NA	NA
ES	IZ593	0.51164	NA	NA	0.485863	NA	NA
ES	IZ594	1.01608	NA	NA	0.952902	NA	NA
ES	IZ595	1.01786	NA	NA	0.946676	NA	NA
ES	IZ596	1.09773	NA	NA	1.14239	NA	NA
ES	IZ597	0.980039	NA	NA	0.984216	NA	NA
ES	IZ598	0.865934	NA	NA	0.860657	NA	NA
ES	IZ599	0.865929	NA	NA	0.793041	NA	NA
ES	IZ600	0.800478	NA	NA	0.7029	NA	NA
ES	IZ602	0.653951	NA	NA	0.74045	NA	NA
ES	IZ603	0.707414	NA	NA	0.562656	NA	NA
ES	IZ604	0.715215	NA	NA	0.527158	NA	NA
ES	IZ605	0.76924	NA	NA	0.606044	NA	NA
ES	IZ606	0.732026	NA	NA	0.653641	NA	NA
ES	IZ607	0.689105	NA	NA	0.671595	NA	NA
ES	IZ608	0.932292	NA	NA	0.899892	NA	NA
ES	IZ609	0.940395	NA	NA	0.830597	NA	NA
ES	IZ610	0.992352	NA	NA	0.737117	NA	NA
ES	IZ611	1.07733	NA	NA	0.964197	NA	NA
ES	IZ612	1.02479	NA	NA	0.943322	NA	NA
ES	IZ613	0.960522	NA	NA	0.929955	NA	NA
ES	IZ614	0.922694	NA	NA	0.980878	NA	NA
ES	IZ615	0.767464	NA	NA	0.819765	NA	NA
ES	IZ616	0.937989	NA	NA	0.874853	NA	NA
ES	IZ617	0.924191	NA	NA	0.878622	NA	NA
ES	IZ618	0.813985	NA	NA	0.802647	NA	NA
ES	IZ619	0.76684	NA	NA	0.759235	NA	NA
ES	IZ620	0.870132	NA	NA	0.85733	NA	NA
ES	IZ621	0.782169	NA	NA	0.824376	NA	NA
ES	IZ622	0.866536	NA	NA	0.82644	NA	NA
ES	IZ623	1.04788	NA	NA	1.18912	NA	NA
ES	IZ624	0.846727	NA	NA	0.919945	NA	NA
ES	IZ625	0.861433	NA	NA	0.780102	NA	NA
ES	IZ626	0.744346	NA	NA	0.726276	NA	NA
ES	IZ627	1.00464	NA	NA	0.931614	NA	NA
ES	IZ628	0.748232	NA	NA	0.785946	NA	NA
ES	IZ629	0.690586	NA	NA	0.860657	NA	NA
ES	IZ630	0.740428	NA	NA	0.651126	NA	NA
ES	IZ631	0.669869	NA	NA	0.691615	NA	NA
ES	IZ632	0.563271	NA	NA	0.459551	NA	NA
ES	IZ633	0.580088	NA	NA	0.642784	NA	NA
ES	IZ634	1.11846	NA	NA	1.03513	NA	NA
ES	IZ635	0.97165	NA	NA	0.942505	NA	NA
ES	IZ636	0.926297	NA	NA	0.906157	NA	NA
ES	IZ637	0.784275	NA	NA	0.740465	NA	NA
ES	IZ638	0.950592	NA	NA	0.868153	NA	NA
ES	IZ639	0.671674	NA	NA	0.605227	NA	NA
ES	IZ640	0.501712	NA	NA	0.669056	NA	NA
ES	IZ641	0.690005	NA	NA	0.677851	NA	NA
ES	IZ642	0.717009	NA	NA	0.738773	NA	NA
ES	IZ643	0.829919	NA	NA	0.860669	NA	NA
ES	IZ644	0.946692	NA	NA	1.04847	NA	NA
ES	IZ645	0.970722	NA	NA	0.894889	NA	NA
ES	IZ646	0.883942	NA	NA	0.90407	NA	NA
ES	IZ647	0.639552	NA	NA	0.697036	NA	NA
ES	IZ648	0.752744	NA	NA	0.698713	NA	NA
ES	IZ649	0.678589	NA	NA	0.598544	NA	NA
ES	IZ650	0.576483	NA	NA	0.602713	NA	NA
ES	IZ651	0.510433	NA	NA	0.573075	NA	NA
ES	IZ652	0.616129	NA	NA	0.451619	NA	NA
ES	IZ653	0.620636	NA	NA	0.464563	NA	NA
ES	IZ654	0.555162	NA	NA	0.569741	NA	NA
ES	IZ655	0.572887	NA	NA	0.599391	NA	NA
ES	IZ656	0.53866	NA	NA	0.673659	NA	NA
ES	IZ657	0.565688	NA	NA	0.646955	NA	NA
ES	IZ658	0.661455	NA	NA	0.579345	NA	NA
ES	IZ659	0.62304	NA	NA	0.61484	NA	NA
ES	IZ665	0.954217	NA	NA	0.778025	NA	NA
ES	IZ666	0.701699	NA	NA	0.662795	NA	NA
ES	IZ667	0.630848	NA	NA	0.550116	NA	NA
ES	IZ668	0.650361	NA	NA	0.52592	NA	NA
ES	IZ669	0.623331	NA	NA	0.576	NA	NA
ES	IZ670	0.674969	NA	NA	0.525088	NA	NA
ES	IZ671	0.603513	NA	NA	0.478335	NA	NA
ES	IZ672	0.558778	NA	NA	0.59562	NA	NA
ES	IZ673	0.715495	NA	NA	0.54136	NA	NA
ES	IZ674	0.54466	NA	NA	0.571826	NA	NA
ES	IZ675	0.599909	NA	NA	0.547618	NA	NA
ES	IZ676	0.563575	NA	NA	0.565151	NA	NA
ES	IZ677	0.614307	NA	NA	0.522577	NA	NA
ES	IZ678	0.585497	NA	NA	0.627358	NA	NA
ES	IZ679	0.619433	NA	NA	0.745885	NA	NA
ES	IZ680	0.676778	NA	NA	0.705409	NA	NA
ES	IZ681	0.661767	NA	NA	0.798892	NA	NA
ES	IZ682	0.705894	NA	NA	0.587262	NA	NA
ES	IZ683	0.64014	NA	NA	0.53509	NA	NA
ES	IZ684	0.615824	NA	NA	0.504619	NA	NA
ES	IZ685	0.650334	NA	NA	0.52841	NA	NA
ES	IZ686	0.611331	NA	NA	0.611061	NA	NA
ES	IZ687	0.604106	NA	NA	0.622738	NA	NA
ES	IZ688	0.673471	NA	NA	0.588105	NA	NA
ES	IZ689	0.766245	NA	NA	0.657823	NA	NA
ES	IZ690	0.59992	NA	NA	0.681179	NA	NA
ES	IZ691	0.610719	NA	NA	0.589357	NA	NA
ES	IZ692	0.622738	NA	NA	0.692048	NA	NA
ES	IZ693	0.561484	NA	NA	0.560977	NA	NA
ES	IZ694	0.556078	NA	NA	0.537176	NA	NA
ES	IZ695	0.648556	NA	NA	0.610219	NA	NA
ES	IZ696	0.699596	NA	NA	0.671169	NA	NA
ES	IZ697	0.650965	NA	NA	0.524662	NA	NA
ES	IZ698	0.692393	NA	NA	0.631932	NA	NA
ES	IZ699	0.674971	NA	NA	0.665321	NA	NA
ES	IZ700	0.668379	NA	NA	0.685363	NA	NA
ES	IZ701	0.642257	NA	NA	0.587274	NA	NA
ES	IZ702	0.664461	NA	NA	0.613545	NA	NA
ES	IZ703	0.652752	NA	NA	0.491692	NA	NA
ES	IZ704	0.639532	NA	NA	0.455798	NA	NA
ES	IZ705	0.592715	NA	NA	0.545946	NA	NA
ES	IZ706	0.657261	NA	NA	0.691195	NA	NA
ES	IZ707	0.801087	NA	NA	0.990469	NA	NA
ES	IZ708	0.837121	NA	NA	0.929955	NA	NA
ES	IZ709	0.658456	NA	NA	0.668258	NA	NA
ES	IZ710	0.718807	NA	NA	0.73378	NA	NA
ES	IZ711	0.759063	NA	NA	0.744628	NA	NA
ES	IZ712	0.743431	NA	NA	0.722086	NA	NA
ES	IZ713	0.639546	NA	NA	0.625668	NA	NA
ES	IZ714	0.629342	NA	NA	0.636942	NA	NA
ES	IZ715	0.723007	NA	NA	0.776323	NA	NA
ES	IZ716	0.697499	NA	NA	0.778867	NA	NA
ES	IZ717	0.770736	NA	NA	0.77759	NA	NA
ES	IZ718	0.754827	NA	NA	0.802213	NA	NA
ES	IZ719	0.665659	NA	NA	0.673673	NA	NA
ES	IZ720	0.700795	NA	NA	0.596029	NA	NA
ES	IZ721	0.745234	NA	NA	0.661139	NA	NA
ES	IZ722	0.639836	NA	NA	0.592272	NA	NA
ES	IZ723	0.713428	NA	NA	0.752985	NA	NA
ES	IZ724	0.725128	NA	NA	0.593117	NA	NA
ES	IZ725	0.732022	NA	NA	0.545122	NA	NA
ES	IZ726	0.569896	NA	NA	0.506715	NA	NA
ES	IZ727	0.604114	NA	NA	0.471657	NA	NA
ES	IZ728	0.630841	NA	NA	0.641527	NA	NA
ES	IZ729	0.646766	NA	NA	0.63695	NA	NA
ES	IZ730	0.713404	NA	NA	0.732525	NA	NA
ES	IZ731	0.834696	NA	NA	0.95749	NA	NA
ES	IZ732	0.971335	NA	NA	0.99381	NA	NA
ES	IZ733	0.976446	NA	NA	1.02929	NA	NA
ES	IZ735	1.00944	NA	NA	1.00675	NA	NA
ES	IZ736	1.01937	NA	NA	1.00258	NA	NA
ES	IZ737	1.0587	NA	NA	1.18538	NA	NA
ES	IZ738	1.01066	NA	NA	1.05347	NA	NA
ES	IZ739	0.761992	NA	NA	0.624374	NA	NA
ES	IZ741	0.635944	NA	NA	0.699544	NA	NA
ES	IZ742	0.71699	NA	NA	0.63108	NA	NA
ES	IZ743	0.617319	NA	NA	0.662822	NA	NA
ES	IZ744	0.658156	NA	NA	0.69538	NA	NA
ES	IZ745	0.634751	NA	NA	0.515911	NA	NA
ES	IZ746	0.803783	NA	NA	0.752986	NA	NA
ES	IZ747	1.08242	NA	NA	1.42371	NA	NA
ES	IZ748	1.03586	NA	NA	0.952896	NA	NA
ES	IZ749	0.754858	NA	NA	0.848991	NA	NA
ES	IZ750	0.721809	NA	NA	0.828091	NA	NA
ES	IZ751	0.668969	NA	NA	0.763828	NA	NA
ES	IZ752	0.620338	NA	NA	0.841043	NA	NA
ES	IZ753	0.853632	NA	NA	0.835212	NA	NA
ES	IZ754	0.742807	NA	NA	0.664468	NA	NA
ES	IZ755	0.839829	NA	NA	0.876542	NA	NA
ES	IZ756	0.747934	NA	NA	0.732942	NA	NA
ES	IZ757	0.983021	NA	NA	0.934125	NA	NA
ES	IZ758	0.827171	NA	NA	0.790503	NA	NA
ES	IZ759	0.697806	NA	NA	0.628614	NA	NA
ES	IZ760	0.870156	NA	NA	0.719171	NA	NA
ES	IZ761	0.983927	NA	NA	0.884454	NA	NA
ES	IZ762	0.780372	NA	NA	0.81266	NA	NA
ES	IZ763	0.952115	NA	NA	1.13279	NA	NA
ES	IZ764	0.909777	NA	NA	1.01593	NA	NA
ES	IZ765	0.963208	NA	NA	1.06519	NA	NA
ES	IZ766	0.86053	NA	NA	1.01843	NA	NA
ES	IZ767	0.931088	NA	NA	0.834355	NA	NA
ES	IZ768	0.864433	NA	NA	0.920347	NA	NA
ES	IZ769	0.623035	NA	NA	0.682855	NA	NA
ES	IZ770	0.71762	NA	NA	0.629442	NA	NA
ES	IZ771	0.728424	NA	NA	0.9717	NA	NA
ES	IZ772	0.862928	NA	NA	0.668688	NA	NA
ES	IZ773	0.518229	NA	NA	0.904865	NA	NA
ES	IZ774	0.588503	NA	NA	0.713336	NA	NA
ES	IZ775	0.665958	NA	NA	0.678674	NA	NA
ES	IZ776	0.73803	NA	NA	0.886119	NA	NA
ES	IZ777	0.908278	NA	NA	1.15367	NA	NA
ES	IZ778	0.741635	NA	NA	0.682002	NA	NA
ES	IZ779	0.69479	NA	NA	0.642785	NA	NA
ES	IZ780	0.673778	NA	NA	0.603146	NA	NA
ES	IZ781	0.688787	NA	NA	0.708723	NA	NA
ES	IZ782	0.561166	NA	NA	0.518389	NA	NA
ES	IZ783	0.672256	NA	NA	0.67868	NA	NA
ES	IZ784	0.33422	NA	NA	0.43246	NA	NA
ES	IZ785	0.695395	NA	NA	0.558484	NA	NA
ES	IZ786	0.615518	NA	NA	0.570983	NA	NA
ES	IZ787	0.565377	NA	NA	0.493771	NA	NA
ES	IZ788	0.578287	NA	NA	0.508371	NA	NA
ES	IZ789	0.512235	NA	NA	0.493358	NA	NA
ES	IZ790	0.517644	NA	NA	0.492949	NA	NA
ES	IZ791	0.493311	NA	NA	0.504206	NA	NA
ES	IZ792	0.655755	NA	NA	0.596034	NA	NA
ES	IZ793	0.792075	NA	NA	0.802209	NA	NA
ES	IZ794	0.874345	NA	NA	0.901152	NA	NA
ES	IZ795	0.56833	NA	NA	0.421109	NA	NA
ES	IZ796	0.505042	NA	NA	0.478331	NA	NA
ES	IZ797	0.713112	NA	NA	0.708718	NA	NA
ES	IZ798	0.656957	NA	NA	0.580183	NA	NA
ES	IZ799	0.759948	NA	NA	0.626519	NA	NA
ES	IZ800	0.735623	NA	NA	0.464148	NA	NA
ES	IZ801	0.697205	NA	NA	0.545126	NA	NA
ES	IZ802	0.777972	NA	NA	0.523403	NA	NA
ES	IZ803	0.882149	NA	NA	1.01926	NA	NA
ES	IZ804	0.62151	NA	NA	0.747953	NA	NA
ES	IZ805	0.545855	NA	NA	0.676598	NA	NA
ES	IZ806	0.631127	NA	NA	0.636099	NA	NA
ES	IZ807	0.503232	NA	NA	0.673659	NA	NA
ES	IZ808	0.544053	NA	NA	0.667414	NA	NA
ES	IZ809	0.526658	NA	NA	0.569327	NA	NA
ES	IZ810	0.544065	NA	NA	0.641958	NA	NA
ES	IZ811	0.557877	NA	NA	0.578075	NA	NA
ES	IZ812	0.776457	NA	NA	0.742124	NA	NA
ES	IZ813	0.768957	NA	NA	0.818922	NA	NA
ES	IZ814	0.751536	NA	NA	0.779685	NA	NA
ES	IZ815	0.728421	NA	NA	0.822252	NA	NA
ES	IZ816	0.794478	NA	NA	0.703718	NA	NA
ES	IZ817	0.795081	NA	NA	0.732542	NA	NA
ES	IZ818	0.782166	NA	NA	0.757156	NA	NA
ES	IZ819	0.980617	NA	NA	0.990041	NA	NA
ES	IZ820	0.92059	NA	NA	0.892399	NA	NA
ES	IZ821	0.643749	NA	NA	0.603124	NA	NA
ES	IZ822	0.511362	NA	NA	0.506314	NA	NA
ES	IZ823	0.706188	NA	NA	0.689126	NA	NA
ES	IZ824	0.805463	NA	NA	0.674107	NA	NA
ES	IZ825	0.791497	NA	NA	0.778016	NA	NA
ES	IZ826	0.788488	NA	NA	0.783038	NA	NA
ES	IZ827	0.921184	NA	NA	0.814748	NA	NA
ES	IZ828	0.86534	NA	NA	0.858156	NA	NA
ES	IZ829	0.726614	NA	NA	0.79013	NA	NA
ES	IZ830	0.935599	NA	NA	0.8373	NA	NA
ES	IZ831	1.02146	NA	NA	0.93246	NA	NA
ES	IZ832	0.855722	NA	NA	0.914529	NA	NA
ES	IZ833	1.08964	NA	NA	1.31187	NA	NA
ES	IZ834	0.571689	NA	NA	0.59104	NA	NA
ES	IZ835	0.619725	NA	NA	0.700801	NA	NA
ES	IZ836	0.62814	NA	NA	0.694126	NA	NA
ES	IZ837	0.802281	NA	NA	0.57475	NA	NA
ES	IZ838	0.928695	NA	NA	0.808908	NA	NA
ES	IZ839	0.816702	NA	NA	0.944138	NA	NA
ES	IZ840	0.648249	NA	NA	0.904915	NA	NA
ES	IZ841	0.504434	NA	NA	0.500041	NA	NA
ES	IZ842	0.498127	NA	NA	0.550116	NA	NA
ES	IZ843	0.674977	NA	NA	0.539267	NA	NA
ES	IZ844	0.634152	NA	NA	0.510882	NA	NA
ES	IZ845	0.706492	NA	NA	0.525923	NA	NA
ES	IZ846	0.760858	NA	NA	0.804725	NA	NA
ES	IZ847	0.830507	NA	NA	0.861071	NA	NA
ES	IZ848	0.577681	NA	NA	0.648627	NA	NA
ES	IZ849	0.514036	NA	NA	0.573923	NA	NA
ES	IZ850	1.0593	NA	NA	0.977534	NA	NA
ES	IZ851	0.777674	NA	NA	0.743789	NA	NA
ES	IZ852	1.19411	NA	NA	1.10529	NA	NA
ES	IZ853	0.96441	NA	NA	0.988375	NA	NA
ES	IZ854	0.904974	NA	NA	0.888221	NA	NA
ES	IZ855	0.865923	NA	NA	0.86982	NA	NA
ES	IZ856	0.73623	NA	NA	0.86441	NA	NA
ES	IZ857	0.899568	NA	NA	0.94413	NA	NA
ES	IZ858	0.76234	NA	NA	0.715421	NA	NA
ES	IZ859	0.667466	NA	NA	0.742964	NA	NA
ES	IZ860	0.583101	NA	NA	0.622738	NA	NA
ES	IZ861	0.733231	NA	NA	0.677019	NA	NA
ES	IZ862	0.561484	NA	NA	0.6386	NA	NA
ES	IZ863	0.66027	NA	NA	0.661998	NA	NA
ES	IZ864	0.763554	NA	NA	0.710812	NA	NA
ES	IZ865	0.684883	NA	NA	0.755892	NA	NA
ES	IZ866	0.750935	NA	NA	0.802223	NA	NA
ES	IZ867	0.701704	NA	NA	0.790534	NA	NA
ES	IZ868	0.876441	NA	NA	0.828105	NA	NA
ES	IZ869	0.640751	NA	NA	0.60023	NA	NA
ES	IZ870	0.57109	NA	NA	0.526764	NA	NA
ES	IZ871	0.531462	NA	NA	0.516744	NA	NA
ES	IZ872	0.507136	NA	NA	0.446622	NA	NA
ES	IZ873	0.544046	NA	NA	0.555945	NA	NA
ES	IZ874	0.641945	NA	NA	0.702054	NA	NA
ES	IZ875	0.608016	NA	NA	0.684941	NA	NA
ES	IZ876	0.583989	NA	NA	0.702889	NA	NA
ES	IZ877	0.520659	NA	NA	0.702056	NA	NA
ES	IZ878	0.549477	NA	NA	0.814745	NA	NA
ES	IZ879	0.746149	NA	NA	0.851487	NA	NA
ES	IZ880	0.815802	NA	NA	0.964169	NA	NA
ES	IZ881	0.606532	NA	NA	0.937048	NA	NA
ES	IZ882	0.658156	NA	NA	0.963756	NA	NA
ES	IZ883	0.680985	NA	NA	0.694537	NA	NA
ES	IZ884	0.66717	NA	NA	0.684524	NA	NA
ES	IZ885	0.736842	NA	NA	0.638629	NA	NA
ES	IZ886	0.835316	NA	NA	0.89404	NA	NA
ES	IZ887	0.842532	NA	NA	0.853587	NA	NA
ES	IZ888	0.862331	NA	NA	0.774261	NA	NA
ES	IZ889	0.711	NA	NA	0.687853	NA	NA
ES	IZ890	0.649737	NA	NA	0.660712	NA	NA
ES	IZ891	0.591508	NA	NA	0.630269	NA	NA
ES	IZ892	0.561773	NA	NA	0.562225	NA	NA
ES	IZ893	0.562658	NA	NA	0.532574	NA	NA
ES	IZ894	0.58484	NA	NA	0.50917	NA	NA
ES	IZ895	0.689386	NA	NA	0.661972	NA	NA
ES	IZ896	0.66088	NA	NA	0.616516	NA	NA
ES	IZ897	0.623337	NA	NA	0.670352	NA	NA
ES	IZ898	0.694805	NA	NA	0.728766	NA	NA
ES	IZ899	0.731437	NA	NA	0.647389	NA	NA
ES	IZ900	0.765372	NA	NA	0.818934	NA	NA
ES	IZ901	0.792088	NA	NA	0.899071	NA	NA
ES	IZ902	0.767745	NA	NA	0.731263	NA	NA
ES	IZ903	0.692994	NA	NA	0.795547	NA	NA
ES	IZ904	0.947023	NA	NA	0.917438	NA	NA
ES	IZ905	0.992042	NA	NA	0.929117	NA	NA
ES	IZ906	0.865941	NA	NA	0.841456	NA	NA
ES	IZ907	0.819974	NA	NA	0.820149	NA	NA
ES	IZ908	0.79208	NA	NA	0.830613	NA	NA
ES	IZ909	0.762055	NA	NA	0.784282	NA	NA
ES	IZ910	0.653364	NA	NA	0.731274	NA	NA
ES	IZ911	0.733527	NA	NA	0.7008	NA	NA
ES	IZ912	0.717005	NA	NA	0.603126	NA	NA
ES	IZ913	0.650958	NA	NA	0.735869	NA	NA
ES	IZ914	0.699898	NA	NA	0.779267	NA	NA
ES	IZ915	0.781857	NA	NA	0.692051	NA	NA
ES	IZ916	0.687586	NA	NA	0.654049	NA	NA
ES	IZ917	0.578289	NA	NA	0.586015	NA	NA
ES	IZ918	0.399301	NA	NA	0.422359	NA	NA
ES	IZ919	0.464826	NA	NA	0.453306	NA	NA
ES	IZ920	0.601109	NA	NA	0.519235	NA	NA
ES	IZ921	0.702614	NA	NA	0.574353	NA	NA
ES	IZ922	0.868338	NA	NA	0.706243	NA	NA
ES	IZ923	0.787862	NA	NA	0.751299	NA	NA
ES	IZ924	0.840109	NA	NA	0.81642	NA	NA
ES	IZ925	1.00286	NA	NA	0.813078	NA	NA
ES	IZ926	1.02777	NA	NA	0.937882	NA	NA
ES	IZ927	0.699592	NA	NA	0.811423	NA	NA
ES	IZ928	0.765949	NA	NA	0.727103	NA	NA
ES	IZ929	0.868933	NA	NA	0.908238	NA	NA
ES	IZ930	0.811888	NA	NA	0.777597	NA	NA
ES	IZ931	0.595091	NA	NA	0.528419	NA	NA
ES	IZ932	0.501433	NA	NA	0.456623	NA	NA
ES	IZ933	0.503824	NA	NA	0.440782	NA	NA
ES	IZ934	0.505638	NA	NA	0.40654	NA	NA
ES	IZ935	0.63354	NA	NA	0.706631	NA	NA
ES	IZ936	0.496336	NA	NA	0.538862	NA	NA
ES	IZ937	0.736204	NA	NA	0.591029	NA	NA
ES	IZ938	0.542268	NA	NA	0.466652	NA	NA
ES	IZ939	0.565682	NA	NA	0.537605	NA	NA
